Order ID,Order Date,CustomerName,State,City,Amount,PROFIT,Quantity,Category,Sub-Category
B-25997,04-02-2019,Yogesh,Madhya Pradesh,Indore,231,99,2,Electronics,Electronic Games
B-25997,04-02-2019,Yogesh,Madhya Pradesh,Indore,2292,127,7,Furniture,Bookcases
B-25997,04-02-2019,Yogesh,Madhya Pradesh,Indore,48,15,1,Clothing,Hankerchief
B-25998,04-02-2019,Anmol,Rajasthan,Udaipur,50,-28,5,Furniture,Furnishings
B-25999,05-02-2019,Diwakar,Delhi,Delhi,26,-17,1,Clothing,Stole
B-25999,05-02-2019,Diwakar,Delhi,Delhi,93,-65,4,Clothing,Stole
B-25999,05-02-2019,Diwakar,Delhi,Delhi,152,-3,5,Clothing,Saree
B-25999,05-02-2019,Diwakar,Delhi,Delhi,51,-49,2,Electronics,Electronic Games
B-25999,05-02-2019,Diwakar,Delhi,Delhi,352,74,8,Clothing,Stole
B-25999,05-02-2019,Diwakar,Delhi,Delhi,129,11,2,Electronics,Phones
B-25999,05-02-2019,Diwakar,Delhi,Delhi,223,62,7,Clothing,Shirt
B-25999,05-02-2019,Diwakar,Delhi,Delhi,770,323,3,Electronics,Accessories
B-25999,05-02-2019,Diwakar,Delhi,Delhi,222,74,5,Clothing,Hankerchief
B-25999,05-02-2019,Diwakar,Delhi,Delhi,215,-30,2,Clothing,Saree
B-25999,05-02-2019,Diwakar,Delhi,Delhi,109,40,1,Furniture,Furnishings
B-26000,06-02-2019,Shubham,Delhi,Delhi,43,9,4,Clothing,Skirt
B-26000,06-02-2019,Shubham,Delhi,Delhi,676,151,3,Electronics,Printers
B-26000,06-02-2019,Shubham,Delhi,Delhi,597,93,4,Furniture,Chairs
B-26001,07-02-2019,Patil,Delhi,Delhi,13,0,2,Clothing,Hankerchief
B-26001,07-02-2019,Patil,Delhi,Delhi,149,17,4,Furniture,Furnishings
B-26001,07-02-2019,Patil,Delhi,Delhi,8,2,2,Clothing,Skirt
B-26001,07-02-2019,Patil,Delhi,Delhi,50,9,6,Clothing,Skirt
B-26002,08-02-2019,Harsh,Delhi,Delhi,80,22,3,Clothing,Stole
B-26002,08-02-2019,Harsh,Delhi,Delhi,276,52,5,Clothing,Saree
B-26002,08-02-2019,Harsh,Delhi,Delhi,71,19,3,Clothing,T-shirt
B-26002,08-02-2019,Harsh,Delhi,Delhi,141,7,7,Clothing,Saree
B-26002,08-02-2019,Harsh,Delhi,Delhi,113,28,2,Clothing,Saree
B-26003,08-02-2019,Hitesh,Madhya Pradesh,Bhopal,315,-8,3,Furniture,Chairs
B-26003,08-02-2019,Hitesh,Madhya Pradesh,Bhopal,128,47,4,Clothing,Hankerchief
B-26003,08-02-2019,Hitesh,Madhya Pradesh,Bhopal,652,13,6,Furniture,Furnishings
B-26003,08-02-2019,Hitesh,Madhya Pradesh,Bhopal,114,41,6,Furniture,Furnishings
B-26003,08-02-2019,Hitesh,Madhya Pradesh,Bhopal,79,16,3,Clothing,T-shirt
B-26003,08-02-2019,Hitesh,Madhya Pradesh,Bhopal,498,-116,4,Clothing,Saree
B-26003,08-02-2019,Hitesh,Madhya Pradesh,Bhopal,1745,122,2,Furniture,Tables
B-26003,08-02-2019,Hitesh,Madhya Pradesh,Bhopal,17,2,2,Clothing,Skirt
B-26004,08-02-2019,Nandita,Rajasthan,Jaipur,147,44,3,Clothing,Saree
B-26004,08-02-2019,Nandita,Rajasthan,Jaipur,162,73,2,Electronics,Electronic Games
B-26005,08-02-2019,Parnavi,West Bengal,Kolkata,87,10,3,Clothing,Stole
B-26006,09-02-2019,Arpita,Karnataka,Bangalore,1301,573,5,Electronics,Accessories
B-26007,09-02-2019,Shubham,Jammu and Kashmir,Kashmir,311,72,2,Furniture,Bookcases
B-26008,09-02-2019,Kalyani,Tamil Nadu,Chennai,22,4,1,Clothing,Stole
B-26008,09-02-2019,Kalyani,Tamil Nadu,Chennai,206,51,4,Clothing,Hankerchief
B-26008,09-02-2019,Kalyani,Tamil Nadu,Chennai,57,24,5,Clothing,Leggings
B-26008,09-02-2019,Kalyani,Tamil Nadu,Chennai,10,-1,1,Clothing,Saree
B-26009,10-02-2019,Komal,Uttar Pradesh,Lucknow,285,128,2,Electronics,Printers
B-26009,10-02-2019,Komal,Uttar Pradesh,Lucknow,195,12,9,Clothing,Shirt
B-26010,11-02-2019,Kartikay,Bihar,Patna,527,26,3,Electronics,Electronic Games
B-26010,11-02-2019,Kartikay,Bihar,Patna,29,3,2,Clothing,Stole
B-26010,11-02-2019,Kartikay,Bihar,Patna,85,13,2,Clothing,Shirt
B-26010,11-02-2019,Kartikay,Bihar,Patna,18,2,3,Clothing,Hankerchief
B-26010,11-02-2019,Kartikay,Bihar,Patna,176,-13,5,Furniture,Furnishings
B-26010,11-02-2019,Kartikay,Bihar,Patna,55,3,3,Clothing,T-shirt
B-26011,12-02-2019,Bharat,Gujarat,Ahmedabad,93,44,2,Clothing,Stole
B-26012,13-02-2019,Pearl,Maharashtra,Pune,21,8,2,Clothing,Saree
B-26013,13-02-2019,Jahan,Madhya Pradesh,Bhopal,29,10,3,Clothing,Skirt
B-26014,13-02-2019,Divsha,Rajasthan,Jaipur,406,97,7,Furniture,Chairs
B-26014,13-02-2019,Divsha,Rajasthan,Jaipur,278,39,5,Furniture,Chairs
B-26015,14-02-2019,Kasheen,West Bengal,Kolkata,128,55,1,Clothing,Saree
B-26016,14-02-2019,Hazel,Karnataka,Bangalore,74,9,3,Clothing,Shirt
B-26016,14-02-2019,Hazel,Karnataka,Bangalore,202,4,4,Clothing,Hankerchief
B-26016,14-02-2019,Hazel,Karnataka,Bangalore,429,61,3,Electronics,Electronic Games
B-26016,14-02-2019,Hazel,Karnataka,Bangalore,134,-13,3,Electronics,Electronic Games
B-26017,14-02-2019,Sonakshi,Jammu and Kashmir,Kashmir,78,7,1,Furniture,Chairs
B-26018,14-02-2019,Aarushi,Tamil Nadu,Chennai,326,107,3,Furniture,Furnishings
B-26018,14-02-2019,Aarushi,Tamil Nadu,Chennai,61,8,4,Clothing,Hankerchief
B-26019,15-02-2019,Jitesh,Uttar Pradesh,Lucknow,585,175,13,Clothing,T-shirt
B-26020,16-02-2019,Yogesh,Bihar,Patna,319,102,6,Electronics,Accessories
B-26021,17-02-2019,Anita,Kerala ,Thiruvananthapuram,122,59,7,Furniture,Furnishings
B-26021,17-02-2019,Anita,Kerala ,Thiruvananthapuram,49,21,1,Clothing,Stole
B-26021,17-02-2019,Anita,Kerala ,Thiruvananthapuram,21,-12,3,Clothing,Hankerchief
B-26022,18-02-2019,Shrichand,Punjab,Chandigarh,1824,-1303,8,Electronics,Phones
B-26023,19-02-2019,Mukesh,Haryana,Chandigarh,1117,447,10,Furniture,Bookcases
B-26023,19-02-2019,Mukesh,Haryana,Chandigarh,29,0,3,Furniture,Furnishings
B-26023,19-02-2019,Mukesh,Haryana,Chandigarh,66,22,3,Clothing,Stole
B-26023,19-02-2019,Mukesh,Haryana,Chandigarh,59,21,2,Clothing,Stole
B-26024,19-02-2019,Vandana,Himachal Pradesh,Simla,168,18,6,Clothing,Stole
B-26025,19-02-2019,Bhavna,Sikkim,Gangtok,155,5,3,Clothing,Stole
B-26025,19-02-2019,Bhavna,Sikkim,Gangtok,32,1,2,Clothing,Stole
B-26025,19-02-2019,Bhavna,Sikkim,Gangtok,41,19,5,Clothing,Hankerchief
B-26026,19-02-2019,Kanak,Goa,Goa,255,76,9,Clothing,Hankerchief
B-26026,19-02-2019,Kanak,Goa,Goa,25,2,3,Clothing,Kurti
B-26027,20-02-2019,Sagar,Nagaland,Kohima,54,8,4,Clothing,T-shirt
B-26028,20-02-2019,Manju,Andhra Pradesh,Hyderabad,77,36,2,Clothing,Shirt
B-26028,20-02-2019,Manju,Andhra Pradesh,Hyderabad,115,0,1,Electronics,Accessories
B-26028,20-02-2019,Manju,Andhra Pradesh,Hyderabad,1272,547,2,Electronics,Phones
B-26029,20-02-2019,Ramesh,Gujarat,Ahmedabad,21,10,1,Clothing,T-shirt
B-26030,21-02-2019,Sarita,Maharashtra,Pune,92,5,6,Clothing,Hankerchief
B-26030,21-02-2019,Sarita,Maharashtra,Pune,11,5,1,Clothing,Skirt
B-26030,21-02-2019,Sarita,Maharashtra,Pune,221,35,4,Electronics,Accessories
B-26030,21-02-2019,Sarita,Maharashtra,Pune,50,25,5,Clothing,Stole
B-26030,21-02-2019,Sarita,Maharashtra,Pune,89,36,3,Clothing,Shirt
B-26030,21-02-2019,Sarita,Maharashtra,Pune,291,93,2,Electronics,Printers
B-26031,22-02-2019,Deepak,Madhya Pradesh,Bhopal,67,9,4,Clothing,Leggings
B-26032,22-02-2019,Monisha,Rajasthan,Jaipur,47,15,5,Clothing,Saree
B-26033,22-02-2019,Atharv,West Bengal,Kolkata,774,170,3,Electronics,Accessories
B-26033,22-02-2019,Atharv,West Bengal,Kolkata,143,32,1,Furniture,Bookcases
B-26033,22-02-2019,Atharv,West Bengal,Kolkata,111,35,5,Clothing,Shirt
B-26034,23-02-2019,Vini,Karnataka,Bangalore,425,183,5,Electronics,Accessories
B-26035,23-02-2019,Pinky,Jammu and Kashmir,Kashmir,291,119,11,Clothing,Saree
B-26035,23-02-2019,Pinky,Jammu and Kashmir,Kashmir,520,151,3,Electronics,Phones
B-26035,23-02-2019,Pinky,Jammu and Kashmir,Kashmir,369,15,3,Electronics,Electronic Games
B-26036,23-02-2019,Bhishm,Maharashtra,Mumbai,341,44,7,Furniture,Furnishings
B-26037,23-02-2019,Hitika,Madhya Pradesh,Indore,171,68,7,Clothing,Stole
B-26038,24-02-2019,Pooja,Bihar,Patna,41,19,2,Clothing,T-shirt
B-26038,24-02-2019,Pooja,Bihar,Patna,130,61,3,Clothing,Shirt
B-26038,24-02-2019,Pooja,Bihar,Patna,52,14,2,Clothing,Stole
B-26038,24-02-2019,Pooja,Bihar,Patna,30,6,1,Clothing,T-shirt
B-26039,25-02-2019,Hemant,Kerala ,Thiruvananthapuram,83,34,5,Clothing,Shirt
B-26040,26-02-2019,Sahil,Punjab,Chandigarh,38,9,2,Clothing,Stole
B-26040,26-02-2019,Sahil,Punjab,Chandigarh,113,24,4,Clothing,Hankerchief
B-26040,26-02-2019,Sahil,Punjab,Chandigarh,833,93,3,Clothing,Trousers
B-26041,27-02-2019,Ritu,Haryana,Chandigarh,176,-28,5,Furniture,Furnishings
B-26042,28-02-2019,Manish,Himachal Pradesh,Simla,36,15,3,Clothing,Stole
B-26043,01-03-2019,Amit,Sikkim,Gangtok,185,48,4,Clothing,Stole
B-26043,01-03-2019,Amit,Sikkim,Gangtok,62,28,5,Clothing,Hankerchief
B-26043,01-03-2019,Amit,Sikkim,Gangtok,79,5,6,Clothing,Hankerchief
B-26043,01-03-2019,Amit,Sikkim,Gangtok,30,12,3,Clothing,Skirt
B-26043,01-03-2019,Amit,Sikkim,Gangtok,122,50,7,Clothing,Stole
B-26044,02-03-2019,Sanjay,Goa,Goa,28,10,3,Clothing,Skirt
B-26045,03-03-2019,Nidhi,Nagaland,Kohima,302,75,6,Furniture,Furnishings
B-26045,03-03-2019,Nidhi,Nagaland,Kohima,376,0,7,Clothing,Stole
B-26045,03-03-2019,Nidhi,Nagaland,Kohima,179,77,1,Clothing,Saree
B-26045,03-03-2019,Nidhi,Nagaland,Kohima,27,5,1,Clothing,Stole
B-26046,04-03-2019,Nishi,Maharashtra,Mumbai,32,3,8,Clothing,Hankerchief
B-26047,04-03-2019,Ashmi,Madhya Pradesh,Indore,55,12,5,Clothing,Skirt
B-26048,04-03-2019,Parth,Maharashtra,Pune,163,81,2,Electronics,Accessories
B-26048,04-03-2019,Parth,Maharashtra,Pune,401,13,6,Furniture,Chairs
B-26048,04-03-2019,Parth,Maharashtra,Pune,1461,202,5,Furniture,Tables
B-26048,04-03-2019,Parth,Maharashtra,Pune,1104,209,4,Clothing,Trousers
B-26049,05-03-2019,Lisha,Madhya Pradesh,Bhopal,100,28,2,Clothing,Hankerchief
B-26050,06-03-2019,Paridhi,Rajasthan,Jaipur,325,32,7,Clothing,T-shirt
B-26050,06-03-2019,Paridhi,Rajasthan,Jaipur,169,55,4,Clothing,Saree
B-26050,06-03-2019,Paridhi,Rajasthan,Jaipur,487,143,4,Electronics,Phones
B-26050,06-03-2019,Paridhi,Rajasthan,Jaipur,166,27,2,Electronics,Accessories
B-26050,06-03-2019,Paridhi,Rajasthan,Jaipur,79,32,3,Clothing,Saree
B-26050,06-03-2019,Paridhi,Rajasthan,Jaipur,32,6,3,Clothing,Shirt
B-26050,06-03-2019,Paridhi,Rajasthan,Jaipur,38,9,2,Clothing,Stole
B-26050,06-03-2019,Paridhi,Rajasthan,Jaipur,284,44,6,Clothing,Hankerchief
B-26050,06-03-2019,Paridhi,Rajasthan,Jaipur,382,92,2,Electronics,Printers
B-26051,07-03-2019,Parishi,West Bengal,Kolkata,184,85,6,Clothing,T-shirt
B-26051,07-03-2019,Parishi,West Bengal,Kolkata,676,195,5,Furniture,Bookcases
B-26051,07-03-2019,Parishi,West Bengal,Kolkata,669,74,5,Furniture,Bookcases
B-26051,07-03-2019,Parishi,West Bengal,Kolkata,80,22,3,Clothing,Stole
B-26051,07-03-2019,Parishi,West Bengal,Kolkata,216,50,4,Clothing,Stole
B-26051,07-03-2019,Parishi,West Bengal,Kolkata,85,24,10,Clothing,Hankerchief
B-26051,07-03-2019,Parishi,West Bengal,Kolkata,382,119,2,Clothing,Saree
B-26051,07-03-2019,Parishi,West Bengal,Kolkata,490,88,2,Electronics,Accessories
B-26051,07-03-2019,Parishi,West Bengal,Kolkata,1337,147,7,Electronics,Printers
B-26051,07-03-2019,Parishi,West Bengal,Kolkata,600,102,5,Electronics,Electronic Games
B-26052,08-03-2019,Ajay,Karnataka,Bangalore,78,28,6,Clothing,Kurti
B-26052,08-03-2019,Ajay,Karnataka,Bangalore,101,16,4,Clothing,T-shirt
B-26052,08-03-2019,Ajay,Karnataka,Bangalore,145,0,3,Clothing,Saree
B-26052,08-03-2019,Ajay,Karnataka,Bangalore,148,23,4,Clothing,Kurti
B-26052,08-03-2019,Ajay,Karnataka,Bangalore,15,1,1,Clothing,Shirt
B-26052,08-03-2019,Ajay,Karnataka,Bangalore,25,7,2,Clothing,Stole
B-26052,08-03-2019,Ajay,Karnataka,Bangalore,774,170,3,Electronics,Accessories
B-26053,09-03-2019,Kirti,Jammu and Kashmir,Kashmir,17,1,2,Clothing,Skirt
B-26053,09-03-2019,Kirti,Jammu and Kashmir,Kashmir,246,61,2,Furniture,Bookcases
B-26053,09-03-2019,Kirti,Jammu and Kashmir,Kashmir,425,208,7,Clothing,Saree
B-26053,09-03-2019,Kirti,Jammu and Kashmir,Kashmir,93,31,3,Electronics,Accessories
B-26053,09-03-2019,Kirti,Jammu and Kashmir,Kashmir,594,89,3,Furniture,Bookcases
B-26053,09-03-2019,Kirti,Jammu and Kashmir,Kashmir,85,2,6,Clothing,Stole
B-26053,09-03-2019,Kirti,Jammu and Kashmir,Kashmir,27,6,3,Clothing,Skirt
B-26053,09-03-2019,Kirti,Jammu and Kashmir,Kashmir,120,1,1,Furniture,Chairs
B-26053,09-03-2019,Kirti,Jammu and Kashmir,Kashmir,162,55,3,Clothing,Stole
B-26054,10-03-2019,Mayank,Maharashtra,Mumbai,246,98,5,Clothing,Hankerchief
B-26054,10-03-2019,Mayank,Maharashtra,Mumbai,88,20,2,Clothing,Saree
B-26054,10-03-2019,Mayank,Maharashtra,Mumbai,88,19,2,Clothing,Shirt
B-26054,10-03-2019,Mayank,Maharashtra,Mumbai,139,21,3,Electronics,Accessories
B-26054,10-03-2019,Mayank,Maharashtra,Mumbai,139,36,3,Clothing,Stole
B-26054,10-03-2019,Mayank,Maharashtra,Mumbai,138,11,5,Clothing,Stole
B-26054,10-03-2019,Mayank,Maharashtra,Mumbai,156,23,3,Clothing,Stole
B-26054,10-03-2019,Mayank,Maharashtra,Mumbai,559,174,2,Electronics,Electronic Games
B-26055,10-03-2019,Yaanvi,Madhya Pradesh,Indore,227,48,5,Clothing,Stole
B-26055,10-03-2019,Yaanvi,Madhya Pradesh,Indore,5729,64,14,Furniture,Chairs
B-26055,10-03-2019,Yaanvi,Madhya Pradesh,Indore,94,27,2,Clothing,T-shirt
B-26055,10-03-2019,Yaanvi,Madhya Pradesh,Indore,213,4,14,Clothing,Shirt
B-26055,10-03-2019,Yaanvi,Madhya Pradesh,Indore,250,-12,2,Electronics,Printers
B-26055,10-03-2019,Yaanvi,Madhya Pradesh,Indore,43,11,1,Clothing,Saree
B-26055,10-03-2019,Yaanvi,Madhya Pradesh,Indore,1218,420,8,Furniture,Bookcases
B-26055,10-03-2019,Yaanvi,Madhya Pradesh,Indore,671,114,9,Electronics,Phones
B-26055,10-03-2019,Yaanvi,Madhya Pradesh,Indore,57,7,2,Clothing,Shirt
B-26056,10-03-2019,Sonal,Bihar,Patna,70,24,3,Clothing,Stole
B-26056,10-03-2019,Sonal,Bihar,Patna,47,20,7,Clothing,Hankerchief
B-26056,10-03-2019,Sonal,Bihar,Patna,33,9,2,Clothing,Hankerchief
B-26056,10-03-2019,Sonal,Bihar,Patna,424,161,2,Clothing,Saree
B-26056,10-03-2019,Sonal,Bihar,Patna,391,90,6,Electronics,Phones
B-26056,10-03-2019,Sonal,Bihar,Patna,15,6,2,Clothing,Hankerchief
B-26056,10-03-2019,Sonal,Bihar,Patna,101,11,2,Clothing,Hankerchief
B-26056,10-03-2019,Sonal,Bihar,Patna,31,9,2,Clothing,Hankerchief
B-26056,10-03-2019,Sonal,Bihar,Patna,220,40,2,Electronics,Accessories
B-26056,10-03-2019,Sonal,Bihar,Patna,213,-145,3,Furniture,Bookcases
B-26056,10-03-2019,Sonal,Bihar,Patna,19,-18,4,Clothing,Kurti
B-26056,10-03-2019,Sonal,Bihar,Patna,206,18,4,Clothing,Hankerchief
B-26057,10-03-2019,Sharda,Kerala ,Thiruvananthapuram,736,346,5,Electronics,Printers
B-26057,10-03-2019,Sharda,Kerala ,Thiruvananthapuram,54,8,4,Clothing,T-shirt
B-26057,10-03-2019,Sharda,Kerala ,Thiruvananthapuram,659,-37,2,Furniture,Bookcases
B-26057,10-03-2019,Sharda,Kerala ,Thiruvananthapuram,224,87,3,Clothing,Trousers
B-26058,11-03-2019,Aditya,Punjab,Chandigarh,212,97,7,Clothing,Hankerchief
B-26059,12-03-2019,Rachna,Haryana,Chandigarh,20,6,1,Clothing,T-shirt
B-26060,13-03-2019,Chirag,Maharashtra,Mumbai,382,68,3,Clothing,Saree
B-26061,14-03-2019,Anurag,Madhya Pradesh,Indore,508,203,2,Electronics,Accessories
B-26061,14-03-2019,Anurag,Madhya Pradesh,Indore,965,-68,3,Electronics,Printers
B-26061,14-03-2019,Anurag,Madhya Pradesh,Indore,206,12,1,Electronics,Printers
B-26061,14-03-2019,Anurag,Madhya Pradesh,Indore,642,180,5,Clothing,Saree
B-26061,14-03-2019,Anurag,Madhya Pradesh,Indore,109,52,2,Clothing,Stole
B-26061,14-03-2019,Anurag,Madhya Pradesh,Indore,27,8,2,Clothing,T-shirt
B-26062,15-03-2019,Tushina,Goa,Goa,44,-40,3,Clothing,Stole
B-26062,15-03-2019,Tushina,Goa,Goa,50,-17,2,Clothing,Stole
B-26062,15-03-2019,Tushina,Goa,Goa,13,-2,1,Clothing,Stole
B-26063,15-03-2019,Farah,Nagaland,Kohima,241,-77,4,Electronics,Electronic Games
B-26064,16-03-2019,Ankita,Maharashtra,Mumbai,75,2,5,Clothing,Leggings
B-26064,16-03-2019,Ankita,Maharashtra,Mumbai,61,3,4,Clothing,Hankerchief
B-26064,16-03-2019,Ankita,Maharashtra,Mumbai,122,38,6,Clothing,T-shirt
B-26064,16-03-2019,Ankita,Maharashtra,Mumbai,22,0,2,Clothing,Saree
B-26065,16-03-2019,Nida,Madhya Pradesh,Indore,146,19,5,Clothing,Stole
B-26066,16-03-2019,Priyanka,Maharashtra,Pune,86,22,2,Clothing,Saree
B-26067,16-03-2019,Tulika,Madhya Pradesh,Bhopal,618,27,4,Furniture,Bookcases
B-26067,16-03-2019,Tulika,Madhya Pradesh,Bhopal,53,2,4,Clothing,Hankerchief
B-26067,16-03-2019,Tulika,Madhya Pradesh,Bhopal,1120,199,6,Clothing,Saree
B-26067,16-03-2019,Tulika,Madhya Pradesh,Bhopal,1137,-14,7,Electronics,Printers
B-26067,16-03-2019,Tulika,Madhya Pradesh,Bhopal,67,2,4,Clothing,T-shirt
B-26068,16-03-2019,Shefali,Rajasthan,Jaipur,193,33,5,Electronics,Accessories
B-26069,17-03-2019,Sanskriti,West Bengal,Kolkata,55,18,2,Clothing,Kurti
B-26070,18-03-2019,Shruti,Karnataka,Bangalore,54,12,4,Clothing,Shirt
B-26070,18-03-2019,Shruti,Karnataka,Bangalore,582,262,5,Furniture,Furnishings
B-26070,18-03-2019,Shruti,Karnataka,Bangalore,75,29,1,Clothing,Trousers
B-26070,18-03-2019,Shruti,Karnataka,Bangalore,14,7,2,Clothing,Hankerchief
B-26071,19-03-2019,Subhashree,Jammu and Kashmir,Kashmir,21,4,3,Clothing,Hankerchief
B-26072,20-03-2019,Sweta,Maharashtra,Mumbai,313,44,3,Electronics,Electronic Games
B-26073,21-03-2019,Pournamasi,Madhya Pradesh,Indore,37,17,3,Clothing,Hankerchief
B-26073,21-03-2019,Pournamasi,Madhya Pradesh,Indore,290,110,9,Clothing,Stole
B-26073,21-03-2019,Pournamasi,Madhya Pradesh,Indore,122,11,4,Clothing,Hankerchief
B-26073,21-03-2019,Pournamasi,Madhya Pradesh,Indore,29,9,3,Clothing,Saree
B-26073,21-03-2019,Pournamasi,Madhya Pradesh,Indore,1514,742,4,Electronics,Printers
B-26074,21-03-2019,Bharat,Gujarat,Ahmedabad,57,21,4,Clothing,Leggings
B-26075,21-03-2019,Pearl,Maharashtra,Pune,34,12,2,Clothing,Stole
B-26076,21-03-2019,Jahan,Madhya Pradesh,Bhopal,91,22,2,Clothing,Stole
B-26076,21-03-2019,Jahan,Madhya Pradesh,Bhopal,133,46,5,Clothing,Shirt
B-26076,21-03-2019,Jahan,Madhya Pradesh,Bhopal,60,13,2,Clothing,T-shirt
B-26076,21-03-2019,Jahan,Madhya Pradesh,Bhopal,19,4,2,Clothing,Saree
B-26076,21-03-2019,Jahan,Madhya Pradesh,Bhopal,450,190,4,Furniture,Bookcases
B-26077,22-03-2019,Divsha,Rajasthan,Jaipur,62,11,7,Clothing,Hankerchief
B-26078,22-03-2019,Kasheen,West Bengal,Kolkata,17,8,2,Clothing,Skirt
B-26078,22-03-2019,Kasheen,West Bengal,Kolkata,44,20,2,Clothing,T-shirt
B-26078,22-03-2019,Kasheen,West Bengal,Kolkata,557,111,2,Electronics,Electronic Games
B-26078,22-03-2019,Kasheen,West Bengal,Kolkata,137,63,3,Clothing,Stole
B-26079,22-03-2019,Hazel,Karnataka,Bangalore,18,3,2,Clothing,Hankerchief
B-26080,22-03-2019,Sonakshi,Jammu and Kashmir,Kashmir,109,35,6,Clothing,T-shirt
B-26081,22-03-2019,Aarushi,Tamil Nadu,Chennai,359,-338,5,Furniture,Bookcases
B-26081,22-03-2019,Aarushi,Tamil Nadu,Chennai,93,-84,3,Clothing,Saree
B-26081,22-03-2019,Aarushi,Tamil Nadu,Chennai,169,0,3,Electronics,Accessories
B-26081,22-03-2019,Aarushi,Tamil Nadu,Chennai,79,33,4,Clothing,Stole
B-26081,22-03-2019,Aarushi,Tamil Nadu,Chennai,24,11,3,Clothing,Hankerchief
B-26081,22-03-2019,Aarushi,Tamil Nadu,Chennai,637,50,5,Clothing,Saree
B-26082,23-03-2019,Jitesh,Uttar Pradesh,Lucknow,95,5,2,Clothing,Stole
B-26083,24-03-2019,Yogesh,Bihar,Patna,43,8,3,Clothing,Leggings
B-26083,24-03-2019,Yogesh,Bihar,Patna,145,16,3,Clothing,T-shirt
B-26083,24-03-2019,Yogesh,Bihar,Patna,34,3,3,Clothing,Saree
B-26083,24-03-2019,Yogesh,Bihar,Patna,143,6,2,Electronics,Accessories
B-26083,24-03-2019,Yogesh,Bihar,Patna,45,17,1,Electronics,Accessories
B-26084,25-03-2019,Anita,Kerala ,Thiruvananthapuram,209,-63,4,Electronics,Electronic Games
B-26085,26-03-2019,Shrichand,Punjab,Chandigarh,86,22,2,Clothing,Saree
B-26085,26-03-2019,Shrichand,Punjab,Chandigarh,1487,624,3,Clothing,Trousers
B-26085,26-03-2019,Shrichand,Punjab,Chandigarh,40,17,2,Clothing,Stole
B-26085,26-03-2019,Shrichand,Punjab,Chandigarh,132,-10,3,Clothing,Saree
B-26086,26-03-2019,Mukesh,Haryana,Chandigarh,43,17,2,Clothing,T-shirt
B-26086,26-03-2019,Mukesh,Haryana,Chandigarh,762,101,6,Electronics,Printers
B-26086,26-03-2019,Mukesh,Haryana,Chandigarh,25,2,2,Clothing,Hankerchief
B-26087,26-03-2019,Vandana,Himachal Pradesh,Simla,119,56,7,Clothing,Saree
B-26087,26-03-2019,Vandana,Himachal Pradesh,Simla,46,13,3,Clothing,Hankerchief
B-26087,26-03-2019,Vandana,Himachal Pradesh,Simla,311,40,1,Electronics,Electronic Games
B-26087,26-03-2019,Vandana,Himachal Pradesh,Simla,40,10,2,Clothing,Stole
B-26087,26-03-2019,Vandana,Himachal Pradesh,Simla,180,0,8,Clothing,Stole
B-26088,26-03-2019,Bhavna,Sikkim,Gangtok,11,5,2,Clothing,Hankerchief
B-26089,26-03-2019,Kanak,Goa,Goa,59,24,6,Clothing,Kurti
B-26089,26-03-2019,Kanak,Goa,Goa,27,4,1,Clothing,Hankerchief
B-26089,26-03-2019,Kanak,Goa,Goa,139,14,3,Clothing,Kurti
B-26090,27-03-2019,Sagar,Nagaland,Kohima,80,22,3,Clothing,Stole
B-26091,27-03-2019,Manju,Andhra Pradesh,Hyderabad,158,69,3,Clothing,Stole
B-26091,27-03-2019,Manju,Andhra Pradesh,Hyderabad,29,10,4,Clothing,Hankerchief
B-26091,27-03-2019,Manju,Andhra Pradesh,Hyderabad,59,10,4,Clothing,Leggings
B-26092,27-03-2019,Ramesh,Gujarat,Ahmedabad,97,14,2,Clothing,T-shirt
B-26093,27-03-2019,Sarita,Maharashtra,Pune,33,-1,1,Clothing,Saree
B-26093,27-03-2019,Sarita,Maharashtra,Pune,2847,712,8,Electronics,Printers
B-26093,27-03-2019,Sarita,Maharashtra,Pune,852,51,5,Furniture,Bookcases
B-26093,27-03-2019,Sarita,Maharashtra,Pune,492,187,2,Electronics,Accessories
B-26093,27-03-2019,Sarita,Maharashtra,Pune,81,41,5,Clothing,Leggings
B-26093,27-03-2019,Sarita,Maharashtra,Pune,49,5,4,Clothing,Hankerchief
B-26093,27-03-2019,Sarita,Maharashtra,Pune,148,25,3,Clothing,Saree
B-26094,27-03-2019,Deepak,Madhya Pradesh,Bhopal,152,50,6,Clothing,Stole
B-26095,28-03-2019,Monisha,Rajasthan,Jaipur,6,1,1,Clothing,Kurti
B-26096,28-03-2019,Atharv,West Bengal,Kolkata,45,9,3,Clothing,Leggings
B-26096,28-03-2019,Atharv,West Bengal,Kolkata,103,46,2,Clothing,Saree
B-26096,28-03-2019,Atharv,West Bengal,Kolkata,140,56,4,Clothing,Shirt
B-26096,28-03-2019,Atharv,West Bengal,Kolkata,88,11,3,Electronics,Accessories
B-26096,28-03-2019,Atharv,West Bengal,Kolkata,451,25,3,Electronics,Phones
B-26096,28-03-2019,Atharv,West Bengal,Kolkata,264,-26,3,Clothing,Trousers
B-26097,28-03-2019,Vini,Karnataka,Bangalore,97,12,2,Clothing,Hankerchief
B-26097,28-03-2019,Vini,Karnataka,Bangalore,14,5,1,Clothing,Hankerchief
B-26097,28-03-2019,Vini,Karnataka,Bangalore,19,8,2,Clothing,Hankerchief
